CpuCycles,TaskSizeMB,DeadlineMs,LatencySensitivity,RequiredMemoryMB,EdgeCpuUsagePercent,EdgeMemoryUsagePercent,EdgeQueueSize,BandwidthMbps,NetworkLatencyMs,CloudCpuUsagePercent,CloudQueueSize,ExecutionTimeEdge,ExecutionTimeCloud,TotalResponseTimeEdge,TotalResponseTimeCloud,BestDestination
391094994.79695,0.45744,3758.10957,0.65797,2648.43086,17.3189,76.14061,25,22.57235,20.30687,71.38621,37,58.09538,9.10332,702.93297,1155.97773,Edge
2229238887.23796,0.36568,911.02555,0.03802,2428.06278,43.75048,21.62394,8,55.33012,73.4329,81.07686,19,267.04513,53.88914,568.54686,711.88779,Edge
4632373502.49308,21.68431,3555.44707,0.28768,4175.62559,28.53379,27.7367,10,3.21414,68.80697,60.01236,14,496.18045,102.94694,804.58253,54488.60171,Edge
408756693.80592,1.36996,4504.55986,0.68737,3798.40827,71.77799,59.30039,10,101.66956,30.34329,87.06398,18,85.62497,10.1078,588.62594,693.87829,Edge
5136547095.13604,2.18567,3692.2753,0.5157,3557.37569,10.89683,94.68977,23,45.28559,117.07665,32.19357,21,1002.68332,100.92058,1529.46553,1023.22206,Cloud
4164845405.71219,2.5994,1376.94361,0.47119,2225.91174,6.33414,25.76394,16,13.48331,51.53946,22.54985,5,369.05439,78.11008,702.66021,1771.02859,Edge
5328504944.07048,0.33602,940.68478,0.67099,3772.42134,94.74803,77.98837,25,290.46765,50.89814,33.17782,19,1583.18137,105.17769,3099.09675,528.16609,Cloud
3187542190.62978,50.88858,5223.25732,0.83899,4929.58727,36.15505,54.58309,6,3.29193,97.46338,79.27798,17,595.00465,76.52403,800.62328,124390.82651,Edge
3160516575.28641,15.73399,2326.85408,0.07358,449.71868,71.24798,79.5148,0,40.2465,91.20531,40.45484,20,451.02674,64.514,451.02674,3667.95659,Edge
4168748987.242,0.28527,2759.43964,0.22621,4096.72637,76.56558,70.87518,12,16.84311,178.10403,8.77986,10,1084.26242,72.86813,1713.71654,546.06975,Cloud
2342079125.64374,0.14834,412.76955,0.53736,356.33809,33.16261,68.56221,19,2.03254,81.72684,89.89634,30,259.8978,58.5295,885.4381,1661.3445,Edge
997501864.32968,0.17533,1475.65399,0.28177,4486.99083,28.79037,64.09944,3,5.73712,176.02386,33.45772,37,184.93548,19.71523,277.80248,1132.16435,Edge
2586537782.42252,17.36623,3157.67263,0.44467,570.33595,39.68077,87.59559,16,2.31598,42.83304,73.11785,34,301.07465,60.62027,874.77616,60996.93009,Edge
156970998.39196,0.53111,227.8289,0.17166,4407.3199,94.02771,88.08158,4,5.36763,104.46289,54.20829,37,55.52356,3.40407,296.77344,1728.62778,Edge
936239079.12347,1.00586,3331.46607,0.28402,5756.61294,64.312,94.74562,0,4.52023,114.65051,71.94864,9,339.76267,21.84113,339.76267,2181.70496,Edge
4191383285.30424,11.47842,2644.06949,0.0109,1582.35419,64.04471,86.05566,16,197.54972,67.32864,53.67405,18,835.07625,90.68681,1584.19815,1016.12993,Cloud
171054659.28142,5.65423,2546.56907,0.03907,5387.90502,91.03435,36.71732,19,5.22036,36.90627,88.93455,40,38.11681,4.25949,1158.46053,9890.12465,Edge
5541265356.39691,0.11432,4508.29021,0.57975,1502.12019,52.36272,51.6579,9,51.69176,70.43874,28.37082,13,703.56855,106.91093,1077.63757,447.01951,Cloud
5442860410.33587,5.69388,4146.92287,0.74046,2523.41333,96.81291,23.00699,6,154.29086,23.46687,6.50858,11,892.68766,93.99446,1262.08252,555.81675,Cloud
1997744071.17988,0.1411,2962.90989,0.45215,538.79199,56.3241,13.95629,21,2.45674,90.43689,16.99787,11,260.24629,36.43994,1170.50904,778.35855,Cloud
2810157048.24131,4.28928,5261.06163,0.96279,3870.49369,20.55423,78.79284,18,6.87886,93.72866,74.83385,40,528.15273,66.3077,1018.642,6297.17583,Edge
3847220148.35441,7.428,3193.32771,0.1065,1056.90367,9.86441,57.27786,6,214.86884,69.86971,40.19914,39,352.22713,78.44024,486.86103,1167.21895,Edge
3590920095.74683,20.99421,4026.70094,0.58971,3454.87627,27.91123,21.2518,19,76.71938,50.82354,62.93793,11,382.76585,80.77506,963.40691,2613.07399,Edge
2103939032.60303,0.7028,52.27339,0.25089,3145.74251,97.51843,91.09467,5,301.96631,94.12873,77.29829,25,671.79724,50.12407,981.21372,861.62844,Cloud
5632629077.29141,37.77089,3360.84833,0.04324,290.34768,8.46006,10.21371,18,13.29635,100.96923,41.56108,2,509.09609,115.5529,901.6226,22984.73741,Edge
2991429005.16346,1.35594,388.11798,0.43632,1140.38921,86.91867,87.60813,25,31.49455,74.65251,35.98585,26,643.29638,59.82466,2071.13147,977.31357,Cloud
4405562462.28775,56.23144,2979.32745,0.34361,6114.56597,50.77934,57.67565,11,25.50294,10.87173,30.37681,15,1105.07975,85.81742,1554.43747,17989.87331,Edge
7244917465.72075,5.42529,1009.23213,0.61868,1111.57726,61.12721,13.20736,0,51.59305,123.53627,10.51389,37,972.79448,127.80161,972.79448,1624.59415,Edge
6282566372.80926,8.79781,3583.09029,0.11102,1278.86721,73.76817,19.12192,0,646.04676,131.04025,30.94219,32,909.75837,122.7091,909.75837,915.07335,Edge
1017232944.66139,0.37749,740.69551,0.65055,2017.77957,55.10934,63.94117,21,401.86393,128.1077,71.10486,39,131.48528,23.65112,1030.26856,1242.69382,Edge
3159933783.0953,0.27835,4738.95191,0.50321,5084.4371,96.67929,89.77664,24,2.30939,102.05862,67.89946,37,1236.17681,72.53203,2712.31317,2112.87515,Cloud
1247648825.51862,42.2515,2650.80414,0.05078,2676.35808,79.40179,87.21338,3,237.10686,98.38229,21.72024,17,325.98576,23.30334,487.17818,1803.48366,Edge
3647796950.09244,2.06699,1665.76506,0.33272,772.13452,55.43032,93.24958,21,11.66132,99.01498,73.00132,8,663.12877,85.45347,1564.94527,1843.91125,Edge
1406372722.63708,8.79219,270.58025,0.2335,4551.19079,25.18093,19.49773,2,5.1446,92.40141,5.3887,13,146.7092,24.14126,205.37204,13955.63121,Edge
5779784186.9899,5.49209,3218.07161,0.78625,2225.2997,37.1731,28.80503,3,24.79644,83.5819,22.19015,38,660.69241,108.20513,764.87608,2594.90963,Edge
1354687640.98114,0.12415,4882.92421,0.93159,3325.74666,21.53886,30.36715,9,326.98934,6.30223,86.33819,29,137.20599,33.40788,386.43837,889.45638,Edge
3496375910.09791,0.88348,749.05295,0.27864,3975.42893,12.51944,30.47173,12,75.37162,24.65272,61.9266,0,327.84189,78.32096,611.44687,203.61632,Cloud
7289190717.96778,35.91188,3157.44121,0.50468,2291.51556,12.55347,50.94634,3,14.13336,11.78674,88.57057,13,683.68643,181.26501,754.63362,20909.75411,Edge
5316341373.65797,56.33583,4625.77226,0.02461,2232.92819,30.26691,27.21372,23,132.91547,11.89464,87.27374,25,577.11946,131.56652,1304.38197,4264.53577,Edge
7998356915.91648,25.36239,3458.21867,0.42182,1220.32164,74.99323,20.46718,7,296.24829,133.84958,14.95943,27,1166.38194,144.38473,1528.61061,1378.44886,Cloud
7064974736.70867,71.93937,4104.61282,0.60101,2799.82798,9.14478,24.09639,1,57.87102,30.77772,49.14026,21,642.5876,149.89538,664.70275,10580.98624,Edge
70227534.31007,4.70498,2739.29542,0.42698,5227.36225,85.03672,72.0125,11,717.0323,148.54349,57.10073,0,22.37749,1.54176,641.30927,266.0047,Cloud
6176930792.08347,1.79178,5467.13724,0.21764,1541.01903,23.6113,66.2318,15,152.16488,20.77537,84.1018,32,636.28203,151.04987,1065.65829,1182.62557,Edge
7556319474.92078,0.88625,2198.15072,0.93689,3267.36954,33.83465,15.32203,13,74.97246,32.42032,58.10649,17,842.7478,166.5934,1274.68049,711.27399,Cloud
3954898126.47221,0.11374,1716.73263,0.93665,1758.30251,66.08768,29.33017,9,6.251,58.48401,64.05592,10,547.38321,89.37188,977.03832,589.11951,Cloud
1938028191.90921,46.78374,5170.81687,0.06245,5406.71149,83.85854,65.5948,7,29.99157,143.59962,41.00923,19,588.49538,39.65946,978.64978,13032.81713,Edge
4580890209.84754,2.61307,1643.6201,0.77126,699.9567,23.16047,66.38336,23,7.93633,14.26747,12.02748,34,470.15381,81.4497,1123.86463,3170.71589,Edge
2176311963.55275,0.15835,2571.98126,0.58629,4527.57533,80.72263,48.25578,19,251.56574,118.54352,57.14965,20,465.57297,47.78811,1497.75146,692.32623,Cloud
7130799224.07903,124.41448,210.42927,0.83961,4149.22107,64.50191,63.56029,5,897.88634,30.57642,43.7053,5,1597.47064,147.70348,1832.59994,1410.53777,Cloud
5567463251.04845,1.87298,2397.82533,0.35663,4549.60507,60.5418,69.35264,20,104.47566,158.85386,74.16091,32,1376.31653,131.02144,2281.19275,1332.03958,Cloud
5748074995.70217,2.11425,2750.24398,0.98267,1659.39476,47.00218,15.55339,5,130.51019,113.70865,27.4075,18,704.14965,110.38832,899.90456,753.96786,Cloud
7388654993.39935,37.08102,2652.9237,0.4305,137.84537,20.86514,20.20459,0,4.03137,22.41771,43.73297,8,744.19236,153.06349,744.19236,73926.97742,Edge
7231658956.33011,1.12824,3121.82669,0.58306,3405.29601,91.95445,80.78932,20,10.45067,53.90757,80.81183,22,2078.93547,174.63909,3266.52549,1734.77835,Cloud
5483003851.39091,135.90775,1079.12756,0.06613,6018.20614,29.77032,45.39159,23,16.34373,62.62761,41.609,14,1024.0833,112.50768,1746.20606,66972.13134,Edge
7099281089.68273,23.88997,5618.9101,0.55096,4228.21119,81.10919,71.89605,25,21.9206,108.17557,71.45277,30,1950.26005,165.29017,3312.73844,9823.38568,Edge
518882342.85586,6.3698,5864.51027,0.49241,2997.16681,83.86033,78.35476,9,7.61321,178.9143,19.11922,15,131.0842,9.56662,632.71854,7183.09668,Edge
6624393421.02706,137.21459,4856.51828,0.17724,2249.5666,56.99351,79.24152,0,14.96272,64.86203,13.51992,31,1286.15247,118.69927,1286.15247,73960.70315,Edge
113839904.22536,1.47549,3026.16056,0.26974,839.5514,27.03555,78.75432,10,4.31254,37.43391,7.07447,18,12.05143,1.9719,313.7114,2994.64033,Edge
1730004942.08187,0.13333,2980.0851,0.23598,5265.32804,32.25144,88.70693,7,4.21179,20.39956,57.02492,38,459.4253,37.96799,687.01733,1173.16941,Edge
5428172274.59893,0.51596,5295.58883,0.46244,5046.64357,5.48335,90.17393,12,11.16923,124.93502,43.47351,36,1138.27794,112.31969,1383.88801,1368.89492,Cloud
1773537744.75564,50.287,2380.94542,0.49572,5682.54805,25.89511,38.02049,19,39.51456,156.96682,70.89182,36,278.68112,41.20057,842.08432,11378.39799,Edge
7476899243.81063,8.57439,96.02708,0.97451,5871.66875,24.80046,22.38599,1,2.34014,36.13933,37.99739,35,777.60036,150.92079,806.76057,30177.24643,Edge
3184063495.87443,1.70001,1922.37537,0.96685,6080.57487,25.38537,37.39097,0,13.71699,117.97686,83.94157,26,526.43619,77.81544,526.43619,2041.48143,Edge
3945191522.732,20.01587,5849.89922,0.09501,4612.81109,42.00047,87.58394,20,502.3355,5.99166,6.40018,1,1040.07163,68.09115,1778.07591,404.82509,Cloud
3552937101.69054,1.21154,2416.58323,0.17189,5401.10554,14.28246,87.37217,18,3.20547,56.75821,85.67139,6,817.51518,87.39942,1257.20307,3350.68737,Edge
5172856967.02211,1.97933,3753.00257,0.51113,467.52736,71.29148,33.00251,17,163.36365,129.43027,6.76353,9,738.38861,89.4538,1589.76843,485.36065,Cloud
1047068735.18744,14.82346,1567.4839,0.38765,4294.08402,46.13936,13.52235,24,817.35762,153.13711,23.60883,4,127.51496,19.74004,1057.82004,438.10337,Cloud
3710442360.96108,3.5346,5828.97482,0.20972,4450.64356,61.87612,22.64741,2,145.88409,26.48372,36.33079,31,500.52668,74.32249,592.21519,857.96705,Edge
3665161637.06088,142.38535,5637.27747,0.98181,3422.99963,42.51878,74.94876,15,26.85472,152.71749,19.5424,2,733.3283,67.71807,1290.33008,42815.45337,Edge
810072358.77219,7.23325,3505.0546,0.71103,2141.13399,9.01569,37.30747,1,112.04274,126.56513,14.8855,37,73.59217,14.61772,95.64923,1238.80533,Edge
6060975022.13017,0.20669,3175.69244,0.73682,3823.26227,91.04796,17.09069,12,7.16575,116.87874,68.36421,7,964.94743,139.38234,1672.60641,748.41409,Cloud
4319710274.95792,68.67514,559.61998,0.99079,4163.52869,36.66863,61.02905,17,154.32286,96.0587,16.61876,19,780.79606,78.64223,1367.31105,4089.41741,Edge
3194152746.48655,42.81595,4351.70251,0.9578,4325.90541,87.56017,30.34573,17,90.14645,163.22109,44.22938,36,499.24654,66.31694,1475.08187,4895.84773,Edge
3277174504.95212,3.23627,4807.80624,0.94874,4722.09767,12.53418,89.46237,17,187.1758,74.15752,8.47025,20,704.4286,57.18981,1106.31509,577.29266,Cloud
1010754320.93849,0.12288,2935.28998,0.80613,4820.06962,69.91708,45.49332,16,80.27482,43.24999,9.37216,28,205.6126,17.72303,997.01559,445.81709,Cloud
3458525477.51671,4.00456,2579.41475,0.23912,2150.64028,65.36749,85.71099,8,65.01826,143.00099,22.90149,26,757.46025,64.97592,1136.7832,1125.89765,Cloud
1712283999.85111,1.32502,5503.19374,0.48912,4069.36711,62.55673,90.15859,17,31.90126,51.4951,22.48716,28,497.92588,32.10329,1282.48484,859.58665,Cloud
1691569577.54938,0.12262,5725.26487,0.84353,3261.17319,48.40228,62.20371,15,7.12652,100.11122,10.93742,0,290.83383,29.90592,887.54921,352.10784,Cloud
6199203463.27089,0.53079,2292.82325,0.07552,1643.15211,80.79429,62.81779,12,3.98418,85.44853,17.9236,23,933.98383,113.60821,1586.273,1591.98868,Edge
6533267172.79072,28.66989,4017.36251,0.63481,1769.27908,18.84128,25.98075,1,22.56454,60.92126,72.54358,34,647.01822,152.77173,673.49679,11299.57468,Edge
911349855.13582,0.37297,4174.32975,0.32579,4900.0404,50.19392,66.55596,21,2.08607,145.66395,31.05792,0,214.14958,17.80996,1066.48211,1641.25426,Edge
3922096495.06123,90.76281,5760.27011,0.6421,2090.15868,81.76345,27.88383,11,3.28877,125.48044,55.62725,7,594.07817,85.56971,1196.80727,221229.98056,Edge
943018801.9029,13.90019,1374.43594,0.77526,574.48296,97.25443,83.92566,20,87.48193,15.95687,72.55995,32,155.01219,22.05267,1390.30204,2152.33941,Edge
6604825525.1743,0.43214,4791.54724,0.56472,5590.51934,62.02305,21.52252,24,947.49536,48.79409,67.21188,9,891.7783,151.18438,1993.6272,454.26187,Cloud
3222813978.96484,2.12023,1334.76302,0.57949,2504.56272,89.12013,90.49579,6,55.38585,88.43834,6.2228,21,899.71259,55.5705,1248.33694,740.25555,Cloud
2605466948.75484,0.94775,3162.9651,0.2532,4274.10792,23.04064,77.63872,2,320.84638,44.48275,32.67565,29,519.94007,51.30735,576.67665,629.15505,Edge
316144700.49559,1.41361,226.66505,0.38432,4906.30182,50.48951,18.99433,8,30.84816,19.33396,73.00438,4,39.64705,7.40611,365.40931,505.01158,Edge
3137309069.52979,0.20547,5469.50258,0.67015,1812.71385,60.07352,66.09113,9,13.94012,168.54633,31.07985,8,418.50009,61.31692,823.79785,595.42973,Cloud
847554719.28397,0.88747,5960.66878,0.86391,3407.21988,40.97205,14.98872,11,190.93612,48.58666,29.61719,5,99.56794,16.45019,500.37959,226.77397,Cloud
5229584249.16937,2.50549,659.86822,0.64773,1587.72209,51.14535,39.25631,13,2.21735,55.57467,49.4998,30,658.68945,111.12857,1191.88975,9868.95106,Edge
7629724177.49917,38.27683,5285.42808,0.61968,135.5828,23.72417,82.34386,19,36.94098,89.84045,52.47984,39,786.6511,164.23677,1331.49279,9439.32203,Edge
3132111147.8061,2.00189,1141.07757,0.3161,722.49656,14.56362,21.16242,22,261.61823,52.40722,61.05608,13,299.02167,69.90874,839.20153,504.71794,Cloud
2146584145.76975,0.27016,2624.22653,0.76121,1879.01103,64.17008,40.47487,14,67.60332,5.48969,78.20261,28,293.67074,51.31978,949.94223,854.68615,Cloud
1398881400.02679,25.65503,2119.00215,0.27563,4840.0119,10.52738,11.9448,2,177.06375,85.16833,8.17393,28,128.84558,24.37343,174.32022,1622.49982,Edge
1019557153.65222,35.92411,3350.66321,0.32406,4480.65206,87.94166,12.42127,9,125.36447,137.34415,85.92587,3,159.68105,25.10432,677.84477,2586.1252,Edge
65355496.58134,13.09396,900.43256,0.41516,1332.42541,56.66396,74.53632,23,3.51588,79.53238,66.94777,29,8.53238,1.49439,1009.00441,30625.08432,Edge
1953185075.80235,23.6637,3090.7743,0.25764,367.12126,16.01951,23.63362,3,148.84094,67.48977,81.21961,1,188.83965,47.24169,264.466,1431.87969,Edge
6552120459.08073,121.79798,4225.06376,0.98728,2784.59988,31.33706,72.62524,24,308.17123,122.26913,58.32965,5,1063.00517,144.58931,1833.44538,3663.56098,Edge
4797516709.77451,0.39586,5417.02605,0.14878,6114.28404,15.71335,44.52787,8,783.40637,125.38839,63.26577,24,801.84993,108.06219,1002.41798,830.19167,Cloud
2230172725.96721,0.68854,5260.80752,0.08085,820.49127,45.04712,57.35892,16,111.58181,83.09833,31.90741,2,269.56678,43.75835,881.90604,216.98047,Cloud
1672611102.42578,0.76124,4233.6314,0.13253,2956.47508,44.87258,31.15556,4,147.41003,17.37849,38.77455,35,201.92957,33.88192,354.70021,743.44058,Edge
3915665245.92492,2.60286,5215.32248,0.26487,5990.79541,87.00762,28.02032,8,888.95882,62.11084,68.24579,35,837.8284,90.00439,1295.05582,1067.48293,Cloud
1968417132.65442,0.171,1822.87066,0.29285,5641.94101,56.84172,81.5277,11,67.82976,92.11578,29.32793,35,606.64942,38.15229,1086.01593,753.23775,Cloud
6122812773.48418,3.01928,933.58542,0.86543,5402.06774,56.17834,72.84242,15,2.325,104.87901,74.73714,24,1693.92849,144.41739,2343.13228,11363.58113,Edge
6855858839.44568,48.78091,2399.53904,0.13403,1068.58184,23.19372,30.63088,18,37.75969,39.41849,72.99188,23,703.83228,160.59969,1215.70139,11139.66435,Edge
566569600.98379,4.40728,2543.19175,0.82611,1344.0138,52.31469,33.22108,9,40.00135,168.49138,57.22072,30,71.91406,12.44463,445.78853,1879.21086,Edge
6644762860.67849,0.92403,5498.00687,0.60692,1723.98887,66.66526,40.32577,1,58.54894,62.8226,38.53262,24,922.87596,134.45347,970.87533,805.11468,Cloud
177633755.4807,0.19766,2867.62568,0.07256,1208.92992,84.57315,51.58074,5,18.28235,44.14039,68.82593,21,27.32202,4.09258,307.61162,665.9049,Edge
7605120141.34094,18.43751,1625.23386,0.53449,2904.51666,60.75571,64.80678,17,49.40531,22.44629,31.42462,26,1380.732,148.88052,2151.51317,3608.5834,Edge
147001585.45608,0.17055,5163.22676,0.52204,1715.04525,85.61007,62.93239,12,3.12583,113.94002,25.55848,30,22.73748,2.79791,701.03185,1081.38389,Edge
5446348541.50766,4.13881,5451.60666,0.21149,4913.76273,26.12619,16.14832,6,12.39135,84.78243,62.68045,29,572.43931,122.3817,750.98002,3587.05916,Edge
3083621594.37203,0.49523,1872.22,0.15502,4841.88908,55.39739,25.46299,11,3.90334,39.0521,60.71674,30,399.32228,68.72957,871.53934,1829.555,Edge
3186287661.82172,31.21508,292.2942,0.96476,4000.03836,35.87104,87.2906,14,44.20187,136.78303,72.50369,24,747.65431,74.49531,1225.64183,6615.61104,Edge
7057641515.7214,0.11037,1373.20639,0.2989,4186.91377,90.85644,28.73371,4,110.70385,53.93837,86.91873,10,1122.49694,174.42748,1358.03853,543.6854,Cloud
3177516999.55087,0.76806,4482.97807,0.30374,2963.9294,9.43334,49.96082,24,4.70336,162.83101,87.33018,25,289.77191,78.65243,823.65197,2327.66596,Edge
5184803659.04272,14.52484,4049.33808,0.50643,154.03624,33.98783,89.43469,22,3.05355,36.82739,27.23104,16,578.91716,99.48632,1311.39669,38464.49062,Edge
1265488239.38495,0.46481,158.96594,0.58244,849.69203,76.59762,68.8212,21,11.50676,50.6892,44.88995,36,186.23518,26.35144,1288.08273,1145.24718,Cloud
1742259289.41381,0.18175,2596.35813,0.79929,3653.67347,33.72929,80.4291,20,575.03911,68.56264,14.02579,26,359.30955,31.3003,1022.87313,497.42014,Cloud
7893492533.63604,3.13689,3898.43944,0.17339,3494.20299,10.6891,86.63711,24,2.21567,97.80625,56.6653,27,1409.47567,172.97369,1956.91796,12220.53573,Edge
2145357171.00154,67.55376,3986.12847,0.40558,4226.85077,19.85257,13.16048,8,10.95038,20.29021,50.90565,7,214.27214,45.86806,429.7414,49575.41261,Edge
6456290544.10676,0.17788,3364.02864,0.47344,372.24849,81.76355,23.2762,4,7.0041,132.76178,37.66651,29,977.93192,130.12206,1197.10631,1059.22105,Cloud
3667643588.58003,6.38447,3140.57034,0.60359,129.90776,33.1945,52.81768,23,239.48176,91.82882,36.77734,0,407.09162,73.61685,1164.65466,434.14833,Cloud
608638285.70984,142.69569,2161.2487,0.58847,337.66784,29.7322,41.17199,8,70.40557,75.10818,14.0232,0,65.79999,10.93425,316.83592,16344.37778,Edge
2588881619.4557,2.63569,4613.39099,0.58117,1592.5628,87.22816,66.50093,23,69.73952,140.21035,81.37693,13,403.92629,62.65499,1720.73779,949.4351,Cloud
2339415716.53793,0.26694,61.95285,0.13583,319.56405,7.75829,66.62211,0,25.79589,135.22881,39.4589,31,210.0762,47.53756,210.0762,863.03063,Edge
105048395.95177,8.97745,229.82462,0.85635,891.10648,86.42578,12.90299,3,42.37822,69.56911,13.51761,6,16.31977,1.88229,186.99458,1903.5991,Edge
2792975584.71699,0.4433,1475.77979,0.95585,4879.9286,38.43888,69.26903,20,35.28744,141.10245,84.7795,3,620.83147,68.47432,1326.78142,530.90601,Cloud
2737309653.23621,27.99526,1691.22957,0.75941,502.04394,31.37476,43.65392,6,21.63602,22.29203,37.33084,13,299.67784,55.0835,492.38971,10682.421,Edge
5323994407.34833,80.48344,3026.83631,0.86079,4612.49353,33.2242,78.43237,8,147.59108,163.12629,18.94833,15,1208.58868,98.07406,1472.19581,4976.65704,Edge
7921203745.91146,3.80029,5433.13805,0.20176,2075.47784,59.60335,95.30262,11,68.42972,52.6039,10.03615,25,1857.14297,139.38102,2350.17954,952.08259,Cloud
5070190077.72682,1.97701,5246.65901,0.14985,1452.43207,70.29043,62.64498,21,203.90736,106.59178,11.9181,10,719.50405,90.09826,1761.74865,416.448,Cloud
3649988516.16401,5.96767,3673.90955,0.80643,2672.66431,23.47888,66.42991,10,180.41371,52.68123,51.99876,26,375.58041,78.40674,661.23537,995.62601,Edge
1489843823.33692,14.08127,3332.25098,0.69031,6122.69125,11.25408,80.68726,9,12.84393,21.08248,69.82161,39,339.58871,34.46252,547.16774,9829.85841,Edge
7800188746.23356,41.05281,2662.40798,0.28852,1541.26981,44.33078,73.83167,0,2.64052,136.55504,14.95448,11,938.17275,140.80386,938.17275,124841.11636,Edge
1326832602.0226,38.66096,57.9232,0.51137,2097.55212,44.4091,83.05306,10,2.36547,72.50817,25.9828,29,243.2062,25.30599,623.04714,131341.57234,Edge
7517025807.41468,0.24674,3094.6704,0.02736,848.75074,59.74664,61.32483,14,247.17306,69.01399,32.96471,15,1000.683,148.22789,1629.08682,485.89956,Cloud
6537648080.0275,3.10979,3187.67115,0.00508,1319.11394,33.17633,24.10638,25,309.88924,100.73258,40.18176,38,725.54996,133.28434,1548.78362,1030.72912,Cloud
